Time,Server,Offset,Delay
2025-04-15T16:13:36Z,192.168.251.12,-0.12705039978027344,-9.822845458984375e-05
2025-04-15T16:15:04Z,192.168.251.12,-0.13324785232543945,-0.00017642974853515625
2025-04-15T16:20:28Z,192.168.251.12,-0.13082122802734375,-0.0001354217529296875
2025-04-16T09:58:25Z,192.168.251.12,-0.14010143280029297,-0.00016307830810546875
