Time,Server,Offset,Delay
2025-04-15T16:13:36Z,192.168.251.38,-0.125030517578125,-9.5367431640625e-05
2025-04-15T16:15:04Z,192.168.251.38,-0.13074684143066406,-0.00010585784912109375
2025-04-15T16:20:28Z,192.168.251.38,-0.1263742446899414,-9.632110595703125e-05
2025-04-16T09:58:25Z,192.168.251.38,-0.13701605796813965,-0.00022172927856445312
