Time,Server,Offset,Delay
2025-04-15T16:13:36Z,192.168.251.18,-0.12717199325561523,-0.00017261505126953125
2025-04-15T16:15:04Z,192.168.251.18,-0.13268351554870605,-0.00011873245239257812
2025-04-15T16:20:28Z,192.168.251.18,-0.13004350662231445,-0.00041866302490234375
2025-04-16T09:58:25Z,192.168.251.18,-0.1394510269165039,-0.00020503997802734375
