Time,Server,Offset,Delay
2025-04-15T16:13:36Z,192.168.251.39,-0.12497854232788086,-0.00013065338134765625
2025-04-15T16:15:04Z,192.168.251.39,-0.13042211532592773,-0.00019741058349609375
2025-04-15T16:20:28Z,192.168.251.39,-0.12756037712097168,-0.00018167495727539062
2025-04-16T09:58:25Z,192.168.251.39,-0.13632917404174805,-0.00011730194091796875
