Time,Server,Offset,Delay
2025-04-15T16:13:36Z,192.168.251.30,-0.12572669982910156,-0.00010013580322265625
2025-04-15T16:15:04Z,192.168.251.30,-0.1318964958190918,-0.00010013580322265625
2025-04-15T16:20:28Z,192.168.251.30,-0.12927961349487305,-0.00043773651123046875
2025-04-16T09:58:25Z,192.168.251.30,-0.13840270042419434,-0.0002655982971191406
