Time,Server,Offset,Delay
2025-04-15T16:13:36Z,samay2.nic.in,-0.13060832023620605,0.03368330001831055
2025-04-15T16:15:04Z,samay2.nic.in,-0.13110685348510742,0.03960418701171875
2025-04-15T16:20:28Z,samay2.nic.in,-0.12763023376464844,0.0443878173828125
2025-04-16T09:58:25Z,samay2.nic.in,-0.1356520652770996,0.03251838684082031
