Time,Server,Offset,Delay
2025-04-15T16:13:36Z,ntp.doca.gov.in,-0.13033819198608398,0.04701423645019531
2025-04-15T16:15:04Z,ntp.doca.gov.in,-0.13276124000549316,0.03941965103149414
2025-04-15T16:20:28Z,ntp.doca.gov.in,-0.13234877586364746,0.039006710052490234
2025-04-16T09:58:25Z,ntp.doca.gov.in,-0.13902544975280762,0.05139970779418945
