Time,Server,Offset,Delay
2025-04-15T16:13:36Z,192.168.251.33,-0.12589573860168457,-0.00016736984252929688
2025-04-15T16:15:04Z,192.168.251.33,-0.13162755966186523,-0.0001049041748046875
2025-04-15T16:20:28Z,192.168.251.33,-0.12864470481872559,-0.00018548965454101562
2025-04-16T09:58:25Z,192.168.251.33,-0.13727021217346191,-0.00013399124145507812
